Year,Allspice ,Apples ,Apples Dried,Ashes ,Axe ,Bacon ,Bark ,Bark Birchbark,Barley ,Barley Brewer,Barley Gerste,Barley Kauf,Barley Verkauf,Bean Fave,Bean Vetches,Beans ,Beans Kauf,Beans White,Beef ,Beef Dressed,Beef Kauf,Beef Salt,Beef Salted,Beef Verkauf,Beer ,Beer Ausschank,Beer Branauer,Beer Brown,Beer Double,Beer Einbecker,Beer Frankfurter,Beer Freistaedter,Beer Iglauer,Beer Kauf,Beer Regensburger,Beer Schweinitzer,Beer Strong,Beer Verkauf,Beer White,Beer Wholesale,Boards ,Books ,Boots Kauf,Boots Leather,Brandy ,Brandy French,Brandy Kauf,Brandy Verkauf,Brandy Wholesale,Bread ,Bread Brown,Bread Kauf,Bread Rye,Bread Wheat,Bread White,Brick ,Bricks ,Buchwheat Verkauf,Butter ,Cabbage ,Candle ,Candle Tallow,Candle Wax,Candles ,Candles Tallow,Candles Wax,Canvas ,Caraway Kauf,Carp ,Charcoal ,Charcoal Oak,Cheese ,Cheese Factory,Cheese Hollander,Cheese Kauf,Cheese Lot,Cheese speis,Chicken ,Chicken Dressed,Chickpeas ,Chicory ,Chocolate ,Cider ,Cinnamon ,Cinnamon Bulk,Cinnamon Kauf,Cloth ,Cloth Alto,Cloth Basso,Cloth Bleached Cotton,Cloth Brugge,Cloth Coat-White,Cloth Cotton,Cloth English Black,Cloth English Red,Cloth Garnet,Cloth Gown-White,Cloth Holland,Cloth Italian,Cloth Kersey,Cloth Linen,Cloth London fine,Cloth London Import,Cloth Nurenburg,Cloth Paduan,Cloth Sacking,Cloth Says,Cloth Scarlet,Cloth Shirting,Cloth Silesian,Cloth Spanish,Cloth Tow,Cloth Velvet,Cloth Venitian,Cloth White,Cloth Wool,Cloth Woolen,Cloth Woolen-High,Cloth Woolen-Low,Clothing Stockings,Clothing Suit,Clothing Workgloves,Cloves ,Cloves Kauf,Coal ,Coal North,Coal Pithead,Coal Southern,Coalgas ,Cocao ,Cod Salt,Codfish ,Codfish Jamaica,Codfish Merchantable,Codfish Refuse,Coffee ,Copper ,Cordage ,Cotton ,Cream ,Currants ,Eggs ,Firewood ,Firewood Dornwellen,Firewood Hard,Firewood Holzwellen,Firewood Soft,Fish ,Flax ,Flour ,Flour Bean,Flour Chestnut,Flour Corn,Flour Wheat,Garbanzo ,Gin ,Ginger ,Ginger Kauf,Ginger Lot,Glass Window-Medium,Glass Window-Small,Glassware Bottle,Goat ,Gold ,Gold Bars,Gold Dust,Gold Western Europe,Grain ,Grains ,Ham ,Hay ,Herring ,Herring Baltic,Herring Flemish Red,Herring Piece,Honey ,Hops ,Horse shoes ,Insurance Fire,Iron ,Iron Bar,Iron Manufactured,Iron Manufactured Items,Iron Pig,Iron Wrought,Kerosene ,Lamb Icelandi salted,Lard ,Lead ,Lime ,Linen ,Linen Sacking,Linen Sail,Maize ,Malmsey ,Maple Syrup ,Meal Kauf,Meal Verkauf,Meat ,Meat Salted,Milk ,Millet ,Millet Kauf,Millet Retail,Millet Verkauf,Millet Wholesale,Miso ,Molasses ,Mortar ,Mustard ,Mutton ,Nails ,Nails Horse shoe,Nails Large,Nutmeg ,Oatmeal ,Oats ,Oats Paid,Oats Recieved,Oil ,Oil Lamp,Oil Linseed,Oil Olive,Oil Rapeseed,Oil Train,Oilcake ,Oranges Kauf,Ox ,Paper ,Paper Adler,Paper Chancellery,Paper COuncept,Paper Fine,Paper Foolscap,Paper Japanese,Paper Kauf,Paper Letter,Paper Parchment,Paper Post,Paper Rough,Paper Royal,Paper Silesian,Paper Swidnica,Paper Writing,Paper Writing-Median,Parchment ,Peas ,Peas Kauf,Peat ,Pepper ,Pepper Kauf,Pewter ,Pie Fruits ,Pike ,Pike Salt,Plum Damask,Pork ,Pork Backbone,Pork Dressed,Pork Kauf,Pork Mess ,Pork Verkauf,Potato ,Poultry ,Print ,Quicksilver Mercury,Raisins ,Rent High,Rent Housing,Rent Low,Rent Mid,Rice ,Rice British Empirial,Rice Glutinous,Rice Lower Yangzi,Rice Peng,Rice White,Rum ,Rye ,Rye Danish,Rye Kauf,Rye Koenigsberg,Rye Polish,Rye Verkauf,Saffron ,Saffron Domestic,Saffron Foreign,Saffron Kauf,Saffron Wild,Sake ,Salmon ,Salmon Salt,Salt ,Salt French-Iberian,Salt Ground,Salt Rock,Salt Spanish,Salt Zeeland,Sausage ,Saw Batten,Scythe ,Sheeting ,Shoes ,Shoes Kauf,Shot ,Shovel ,Shovel Spade,Silk Thread,Slave Probate,Slave Probate Deflated,Slave Sale,Soap ,Soap Brown,Socks ,Sorghum ,Soy ,Soya Sauce ,Soybean ,Speck Kauf,Speck Verkauf,Spelt ,Spirits ,Stockfish ,Stockfish Icelandic,Stockings ,Stockings Kauf,Straw ,Suet ,Sugar ,Sugar Ground,Sugar Loaf,Sugar Maple,Sugar White,Tallow ,Tallow Candle,Tar ,Tax Personal property,Tax Real estate,Tea ,Tea Zencha,Tiles ,Tobacco ,Transportation Freight-Ton,Transportation Passenger,Treacle ,Trenchers Equipment,Turkey Dressed,Turnips ,Turpentine ,Underpants Kauf,Veal ,Veal Calves,Veal Dressed,Veal Verkauf,Vinegar ,Vinegar Kauf,Wax ,Wax Candle,Wax Spanish,Wheat ,Wheat Black,Wheat British Empirial,Wheat Civil,Wheat Dozzinale,Wheat French,Wheat Kauf,Wheat Koenigsberg,Wheat Late,Wheat Mugi,Wheat Polish,Wheat St. Georgen,Wheat Swedish,Wheat Verkauf,Wheat White,Whiskey ,Wine ,Wine Ausschank,Wine French,Wine Green,Wine Green Fired,Wine Kauf,Wine Marc,Wine New,Wine Port,Wine Red Common,Wine Rhine,Wine San Pedro Telmo,Wine Verkauf,Wine White,Wood ,Wool ,Wool Unwashed,Wool Washed,Yerba 
1398,,,,,,,,,0.600413536,9.7149,,,,,,,,,0.709062355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.19,,2.673487275,,,,,,13.78,,,,,0.031586644,,2.164560585,,,,,,,,,,,0.221153876,56.17263206,,,,,,,,,,,,,,,,,13.13246982,,,,,,,,,,,,,,,34.26004438,,,,,,,90.74647564,,,,,,,,,,,,,,,,,,,0.125036666,54.01037218,,,,,,9.54,,,,,,,,45.37323782,,,,,,,11.4,,,,,,,51.84232073,5.558427783,,1.87709504,,33.23182449,48.76,,,,,3.364790107,4.235424305,,,,,,,2.2101,,,,,,,,,,,,,,,,,,,,,,9.965190654,,,,0.494150667,0.273430568,,,,2.967373599,,,,,,,,79.37680343,,,,,136.5670341,,,,,,,,,,,,2.144693203,0.219612695,,,47.09668841,,7.942473779,,,,,,,,,,,,,,,,,,,,22.09001951,,,,,,,0.455347338,,,,,,329.011271,,,,,,,,0.241401366,,,,,0.278224915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.57441481,3.116391263,,12.96378223,36.72695871,,,,4.164175871,,,,,,,,,,,,,,,,,,,,,,,8.433783506,,11.04207704,,,,,,,,,,,,,,,,1.959507042,,,,,,,,1.842966039,,,,,0.346139907,,8.075499993,,,
1399,,,,,,,,,0.436786762,10.71,,,,,,,,,0.829296696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.094705531,,2.840455106,,,,,,16.065,,,,,0.032850109,,2.224848963,,,,,,,,,,,,45.55934626,,,,,,,,,,,,,,,,,8.700460677,,,,,,,,,,,,,,,36.27539502,,,,,,2.123458641,67.25427305,,,,,,,,,,,,,,,,,,3.402796474,0.128826013,61.73564047,,,,,,9.18,,,,,,,,77.18740227,,,,,,,11.3,,,,,,,78.96193637,3.844322542,,1.822945854,,27.50921077,16.32,,,,,4.428566692,3.998909557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.165516046,,,,0.51747337,0.345643822,,,,2.484405142,,,,,,,,83.41749114,,,,,,,,,,,,,,,,,,0.198496113,,,46.01986508,,7.942473779,,,,,,,,,,,,,,,,,,,,25.20411526,,,,,,,0.673389831,,,,,,326.1577551,,,,,,,,0.231969516,,,,,0.29352518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.116391263,,13.01695607,29.28815117,,,,4.192139759,,,,,,,,,,,,,,,,,,,,30.09320207,,,9.08253452,,11.89445309,,,,,,,,,,,,,,,,1.975352113,,,,,,,,2.187926412,,,,,0.375247374,,7.654169912,,,
1400,,,,,,,,,0.61864722,10.4958,,,,,,,,,0.813035976,,,,,,,,,,,,,,,,,,0.703199854,,,,,,,,,,,,,,,,,,,,11.22,,2.69366385,,,,,,14.9634,,,,,,,2.011363345,,,,,,,,,,,0.221153876,41.2203609,,,,,,,,,,,,,,,,,8.613526149,,,,,,,,,,,,,,,38.23474619,,,,,,,69.42376573,,,,,,,,,,,,,,,,,,11.3165096,0.128749736,47.21706649,,,,,,8.16,,,,,,,,26.03391215,,,,,,,10.5,,,,,1.497,,57.08268429,3.608202591,,1.992881484,,30.719047,12.24,,,,,3.162199361,4.235424305,,,,,,,2.2134,,,2.6724,,,,,,,,,,,,,,,,,,,8.213288454,,,,0.51747337,0.539915411,,,,3.170073113,,,,,,,,87.80788541,,,,,,,,,,,,,,,,,3.185187997,0.445251107,,,46.89251139,,8.19105566,,,,,,,,,,,,,,,,,,,,19.67547062,,,,,,,0.757022048,,,,,,365.1666265,,,,,,,,0.251334059,,,,,0.308973874,,,,,,9.219,,,,,,,,,,,,,,,,,,,,,,,,2.837345369,30.71894563,14.10170241,30.37289751,,,,4.109658298,,,,,,,,,,,,,,,,,,,,40.04947646,,,7.78503021,,10.34260416,,,,,,,,,,,,,,,,,,,,,,,,1.960736664,,,,,0.351794413,,7.209431402,,,
1401,,,,,,,,,0.895645619,11.3424,,,,,,,,,0.720891899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.092490876,,2.52913636,,,,,,14.9634,,,,,0.031586644,,1.959898378,,,,,,,,,,,,43.38985358,,,,,,,,,,,,,,,,,8.065215855,,,,,,,,,,,,,,,38.96780095,,,,,,,,,,,,,,,,,,,,,,,,,,0.126399474,54.01037218,,,,,,10.2,,,,,,,,39.05086822,,,,,,,10.5,,,,,,,63.6313783,4.014310298,,2.294131011,,33.23182449,,,,,,3.154489215,4.235424305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.420246781,,,,0.51747337,0.581025062,,,,3.136307497,,0.632610144,,,,,,87.80788541,,,,,166.3745857,,,,,,,,,,,,1.581976656,0.194272831,,,50.43579287,,7.60735609,,,,,,,,,,,,,,,,,,,,17.39896989,,,,,,,1.432366153,,,,,,469.2845322,,,,,,,,0.268080677,,,,,0.308973874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.632647216,,13.01695607,,,,,4.191140052,,,,,,,,,,,,,,,,,,,,,,,,,13.05395733,,,,,,,,,,,,,,,,,,,,,,,,1.587671776,,,,,0.343976759,,7.068988397,,,
1402,,,,,,,,,0.970510215,11.6484,,,,,,,,,0.796775256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081771061,,3.007177003,,,,,,14.79,,,,,,,2.115872847,,,,,,,,,,,,32.54239019,,,,,,,,,,,,,,,,,8.462808358,,,,,,,,,,,,,,,31.96436499,,,,,,,69.42376573,,,,,,,,,,,,,,,,,,,0.128703077,55.44006933,,,,,,10.2,,,,,,,,34.71188286,,,,,,,11.2,,,,,,,59.95030795,3.351641124,,1.977432791,,33.23182449,,,,,,3.224589276,4.06649892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.724079816,,3.639943592,,0.51747337,0.596073386,,,,3.313514642,,,,,,,,130.2265901,,,,,,,,,,,,,,,,,,0.232282782,,,47.1489293,,,,,,,,,,,,,,,,,,,,,,14.30943318,,,,,,,1.369665017,,,,,,469.2845322,,,,,,,,0.34202231,,,,,0.417114729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.882271175,,15.18644875,30.37289751,,,,4.504190501,,,,,,,,,,,,,,,,,,,,,,,,,12.98322102,,,,,,,,,,,,,,,,,,,,,,,,1.975764183,,,,,0.343976759,,7.34987632,,,
1403,,,,,,,,,0.609807233,11.22,,,,,,,,,0.774320259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.271710082,,,,,,12.75,,,,,,,2.397595448,,,,,,,,,,,0.196694592,30.37289751,,,,,,,,,,,,,,,,,8.247944153,,,,,,,,,,,,,,,29.37541466,,,,,,,78.10173644,,39.43177106,17.55644304,,,,,,,,,,,,,,,,0.128650209,52.39004045,,,,,,10.2,,,,,,,,32.54239019,,,,,,,11.2,,,,,,,63.42070074,3.771606463,,2.10102234,,27.43808977,,,,,,4.594376639,3.104536451,,,,,,,2.04,,,,,,,,,,,,,,,,,,,,,,9.366697559,,3.547793121,,0.51747337,0.208933867,,,,3.238652511,,1.076632384,,,,,,119.8060142,,,,,,,,,,,,,,,,,,0.24495255,,,47.18155386,,7.942473779,,,,,,,,,,,,,,,,,,,,21.68096724,,,,,,,0.728750699,,,,,,365.1488836,,,,,,,,0.396756193,,,,,0.448012117,,,,,,,,,1.961380993,,,,,,,,,,,,,,,,,,,,37.41382773,3.560747112,,13.01695607,34.71188286,,,,4.240980896,,,,,,,,,,,,,,,,,,,,,,,,,10.17419355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39857639,,7.864834438,,,
1404,,,,,,,,,0.441881597,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.086026871,,2.102172429,,,,,,13.77,,,,,,,2.090656058,,,,,,,,,,,0.137777275,28.20340483,,,,,,,,,,,,,,,,,10.08968561,,,,,,,,,,,,,,,30.67859525,,,,,,1.327161651,69.42376573,,,,,,,,,,,,,,,,,,11.08255539,0.129038877,55.67458758,,,,,,14.28,,,,,,,,34.71188286,,,,,,,11.2,,,,,,,39.98984785,4.936179031,,2.294131011,,32.59175316,,,,,,3.995686426,4.065587314,,,,,,,,,,,,,,,,,,0.280480087,,,,,,,,,4.920072367,,9.884108702,,,,0.465227515,0.602365256,,,,3.268885011,,0.694601538,,,,,,75.26392914,,,,,158.0456297,,,,,,,,,,,,2.091606672,0.147816186,,,52.0752139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16738835,,,,,,221.8559364,,,,,,,,0.407894258,,,,,0.478909504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.98853306,2.53603994,20.69312844,,34.71188286,,,,4.643549192,,,,,,,,,,,,,,,,,,,,,,,7.107721198,,10.37378697,,,,,,,,,,,,,,,,,,,,,,,,2.149917032,,,,,,,9.503342566,,,
1405,,,,,,,,,0.587834074,9.73,,,,,,,,,0.841428014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.713504138,,2.50737422,,,,,,11.8125,,,,,,,2.077560237,,,,,,,,,,,,22.33301287,,,,,,,,,,,,,,,,,9.547188141,,,,,,,,,,,,,,,,,,,,,,59.55470099,,39.43177106,17.55644304,,,,,,,,,,,,,,,,0.122503504,55.79221288,,,,,,10.71875,,,,,,,,29.7773505,,,,,,,11.2,,,,,,,88.76078288,3.650817634,,2.236236274,,,,,,,,3.645187797,5.385385055,,,,,,,1.89875,,,1.75,,,,,,,,,,,,,,,,,,,9.650226493,,,,,0.278633728,,,,3.1546298,,,,,,,,83.62658794,,,,,,,,,,,,,,,,,,0.370362112,,,18.61084406,,8.19105566,,,,,,,,,,,,,,,,,,,,16.10586138,,,,0.213,,,0.67616846,,,,,,,,,,,,,,0.473239673,,,,,0.371071564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.66741366,,,24.19409728,,,,,4.353351838,,,,,,,,,,,,,,,,,,,,,,,,,12.0743983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.346955039,,7.279653652,,,
1406,,,,,,,,,0.663128225,8.75,,,,,,,,,0.903373635,,,,,,,,,,,,,,,,,,0.669036714,,,,,,,,,,,,,,,,,,,,0.078873051,,2.290658311,,,,,,11.66375,,,,,,,1.871185076,,,,,,,,,,,0.108253568,22.33301287,,,,,,,,,,,,,,,,,8.725138795,,,,,,,,,,,,,,,42.89264167,,,,,,,55.83253218,,57.63430853,,,86.02135601,,,,,,,,,,,,,,0.113373166,55.34790484,,,,,,8.3125,,,,,,,,29.7773505,,,,,,,11.2,,,,,,,64.2828205,3.923446598,,1.968004544,,30.85204035,,,,,,4.214847817,,,,,,,,,,,1.855,,,,,,,,0.280480087,,,,,,,,,,,7.574162512,,,,0.51747337,0.295048676,,,,2.990786067,,,210,,,,,74.98517385,,,,,133.0996621,,,,,,,,,,,,2.219014133,0.320668745,,,43.08921912,,8.19105566,,,,,,,,,,,,,,,,,,,,18.42882216,,,,,,,1.424256454,,,,,,235.0469634,,,,,,,,0.555440209,,,,,0.424081787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.4190966,3.155563817,,14.88867525,33.49951931,,,,4.153130079,,,,,,,,,,,,,,,,,,,,39.77426127,,,,,11.17920388,,,,,,,,,,,,,,,,,,,,,,,,1.738219392,,,,,0.491395549,,7.209431402,,,
1407,,,,,,,,,0.415604337,10.5,,,,,,,,,0.882725095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081847553,,2.456413028,,,,,,12.25,,,,,0.040213436,,2.058084938,,,,,,,,,,,,20.47192847,,,,,,,,,,,,,,,,,8.896443371,,,,,,,,,,,,,,,38.38100932,,,,,,,52.11036337,,,,,,,,,,,,,,,,,,8.192532641,0.05645074,56.35738036,,,,,,7,,,,,,,,107.445107,,,,,,,11.2,,,,,,,69.17495798,4.496737849,,1.749337372,,26.5854583,,,,,,4.92792736,5.675468489,,,,,,,,,,1.89875,,,,,,,,0.280480087,,,,,,,,,,,8.215503055,,3.393541208,,0.455758409,0.233420578,,,,2.880450921,,,196,,,,,128.0856103,,,,,138.645496,,,,,,,,,,,,2.198087168,0.34929614,,,43.11520712,,8.447417605,,,,,,,,,,,,,,,,,,,,23.69419992,,,,,,,0.948671232,,,,,,268.5104207,,,,,,,,0.351459319,,,,,0.344566452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.44193028,3.200955906,45.68879061,13.02759084,,,,,4.414583914,,,,,,,,,,,,,,,,,,,,25.42294217,,,,,10.11678424,,,,,,,,,,,,,,,,,,,,,,,,2.984156871,,,,,0.526637048,,8.847939312,,,
1408,,,,,,,,,0.608054527,12.83625,,,,,,,,,0.92918431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.084915718,,0.288130519,,,,,,12.25,,,,,,,2.073542106,,,,,,,,,,,,29.7773505,,,,,,,,,,,,,,,,,8.810881359,,,,,,,,,,,,,,,36.36465507,,,,,,,50.24927896,,,,,,,,,,,,,,,,,,,0.118138877,49.2798367,,,,,,6.78125,,,,,,,,37.22168812,,,,,,,11.2,,,,,,,,4.009800912,,1.78909504,,28.79106183,,,,,,5.047183605,4.909662554,,,,,,,,,,1.96875,,,,,,,,0.35060009,,,,,,,,,,,8.987098832,,,,0.51747337,0.570568883,,,,2.870913155,,0.73084161,210,,,,,128.0856103,,,,,,,,,,,,,,,,,1.635063127,0.335007685,,,41.0430428,,8.604346528,,,,,,,,,,,,,,,,,,,,18.58368621,,,,,,,1.315747297,,,,,,212.6879328,,,,,,,,0.346614069,,,,,0.344566452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.75248727,2.839335045,28.8442621,13.02759084,26.05518168,,,,4.350901155,,,,,,,,,,,,,,,,,,,,,,,,,14.4216796,,,,,,,,,,,,,,,,1.848591549,,,,,,,,2.330876207,,,,,0.589674659,,8.637274536,,,
1409,,,,,,,,,0.606885021,12.3975,,,,,,,,,0.862254716,,,,,,,,,,,,,,,,,,0.802844012,,,,,,,,,,,,,,,,,,,,8.870072379,,2.799673349,,,,,,12.18,,,,,,,2.14327664,,,,,,,,,,,,25.90629493,,,,,,,,,,,,,,,,,8.261006031,,,,,,,,,,,,,,,37.03390292,,,,,,,,,62.81670395,,,93.75627455,,,,,,,,,,,,,5.87888775,0.1155861,65.4218307,,,,,,8.0475,,,,,,,,35.15854312,,,,,,,11.2,,,,,,,74.56117417,4.296292632,,1.511909125,,32.40753268,,,,,,4.676672655,5.675468489,,,,,,,2.0271,,,1.74,,,,,,,,0.280480087,,,,,,,,,10.84657367,,7.930884642,,,,0.62009027,0.51976808,,,,2.928236169,,0.803925771,250.56,,,,,131.9257193,,,,,120.5854689,,,,,,,,,,,,,0.190049491,,,41.10103596,,7.852705215,,,,,,,,,,,,,,,,,,,,16.29810937,,,,,,,1.089519812,,,,,,200.3728715,,,,,,,,0.302862519,,,,,0.368951155,,,,,,,,,9.153111839,,,,,,,,,,,,,,,,,,,,38.12999953,3.275822511,56.05362859,,22.20539566,,,,4.375914322,,,,,,,,,,,,,,,,,,,,,,,,,14.84481833,,,,,,,,,,,,,,,,,,,,,,,,1.693511614,,,,,0.338345837,,8.145722035,,,
1410,,,,,,,,,0.488910872,8.6,,,,,,,,,0.852286453,,,,,,,,,,,,,,,,,,0.90564712,,,,,,,,,,,,,,,,,,,,,,0.196762675,,,,,,10.75,,,,,,,1.870341887,,,,,,,,,,,0.290897604,43.90032245,,,,,,,,,,,,,,,,,7.84359422,,,,,,,,,,,,,,,39.44088578,,,,,,,73.16720408,,,,,,,,,,,,,,,,,,6.373986422,0.1094421,52.09389719,,,,,,6.88,0.372733944,,,,,,,96.63636601,,,,,,,11.2,,,,,1.175,,60.15743956,4.149946845,,1.626087088,,33.26259478,,,,,,3.944353986,5.675468489,,,,,,,2.0038,,,1.72,,,,,,,,0.280480087,,,,,,,,,11.56967833,,8.355250852,,,,0.646841744,0.195297002,,,,2.872830703,,,220.16,,,,,79.39721172,,,,,,,,,,,,,,,,,1.449009056,0.274515992,,,45.69051644,,,,,,,,,,,,,,,,,,,,,,19.88668391,,,,,,,1.229528742,,,,,,209.0317699,,,,,,,,0.314799827,,,,,0.286558122,,,,,,,,,5.847708722,,,,,,,,,,,,,,,,,,,,38.57835475,3.357548806,23.07541086,,,,,,4.225055031,,,,,,,,,,,,,,,,,,,,,,,,,12.10295916,,,,,,,,,,,,,,,,,,,,,,,,2.072555219,,,,,0.456718955,,10.06511702,,,
1411,,,,,,,,,0.604402739,9.8212,,,,,,,,,0.87720711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.084489385,,0.246174012,,,,,,12.9,,,,,0.027480382,,1.830368001,,,,,,,,,,,,78.65474438,,,,,,,,,,,,,,,,,7.654157587,,,,,,,,,,,,,,,36.36525146,,,,,,,,,,,,,,,,,,,,,,,,,6.912043921,0.124573353,52.69546535,,,,,,6.7682,,,,,,,,30.71193391,,,,,,,11.2,,,,,,,57.02454095,4.902464418,,1.569556986,,30.78470223,,,,,,4.359400229,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.869495986,,7.575941892,,,,0.477837571,0.311816236,,,,2.997648511,,,,,,,,70.38091818,,,,,112.9409015,,,,,,,,,,,,,0.232282782,,,73.65338197,,7.831839294,,,,,,,,,,,,,,,,,,,,22.129543,,,,,,,0.89645787,,,,,,0.52431055,,,,,,,2.67124163,0.298850655,,,,,0.328760318,,,,,,,,,8.493837607,,,,,,,,,,,,,,,,,,,,42.54674533,3.371289748,,,,,,,4.22605691,,,,,,,,,,,,,,,,,,,,,,,,,11.94741761,,,,,,,,,,,,,,,,,,,,,,,,1.909635243,,,,,0.675733187,,9.362899197,,,
1412,,,,,,,,,0.694029076,9.7438,,,,,,,,,0.872222979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071156037,,0.30985524,,,,,,12.04,,,,,,,2.030054904,,,,,,,,,,,0.117257738,110.9763568,,,,,,,,,,,,,,,,,6.803138468,,,,,,,,,,,,,,,30.76496547,,,,,,,,,11.57035582,,,17.26918778,,,,,,,,,,,,,4.110398799,0.106254207,40.99423614,,,,,,,,,,,,,,90.36164722,,,,,,,12.5,,,,,,,54.29327595,6.857310095,,2.201287391,,27.42931015,,,,,,1.597586184,3.290544928,,,,,,,,,,,,,,,,,,,,,,,,,,,6.629456391,,7.818744996,,,,0.362039903,0.651773266,,,,2.617697255,,0.755202997,,,,,,81.1466418,,,,,73.39698483,,,,,,,,,,,,2.442343875,0.151358469,,,162.9163735,,,,,,,,,,,,,,,,,,,,,,27.66192875,,,,,,,1.060257332,,,,,,0.42640625,,,,,,,,0.248375928,,,,,0.260507384,,,,,,,,,5.02294986,,,,,,,,,,,,,,,,,,,,30.68309437,2.710582497,,,,,,,3.328171504,,,,,,,,,,,,,,,,,,,,,,,,,17.23147016,,,,,,,,,,,,,,,,,,,,,,,,1.816974438,,,,,0.603846678,,6.964700846,,,
1413,,,,,,,,,0.760520015,11.0338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.104070502,,2.4562297,,,,,,,,,,,0.032848397,,2.292925703,,,,,,,,,,,,80.48392448,,,,,,,,,,,,,,,,,6.743950934,,,,,,,,,,,,,,,33.57406379,,,,,,,,,,,,,,,,,,,,,,,,,6.157899045,0.106373345,42.54808614,,,,,,10.2512,,,,,,,,33.69349748,,,,,,,12.5,,,,,,,59.26965101,6.442148746,,2.088487694,,21.51715567,24.08,,,,,2.990888664,,,,,,,,,,,,,,,,,,,0.245456882,,,,,,,,,6.026778416,,6.317224531,,,,0.39548234,0.964553768,,,,2.456275359,,2.638049686,,,,,,126.352121,,,,,112.6171323,,,,,,,,,,,,1.805210639,0.126718614,,,115.769381,,7.803586653,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91264869,,,,,,218.3579565,,,,,,,,0.201283314,,,,,0.310524801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.22981901,2.790821942,,15.85899148,35.66901199,,,,3.678940324,,,,,,,,,,,,,,,,,,,,,,,7.911995735,,9.082390656,,,,,,,,,,,,,,,,,,,,,,,,1.551761475,,,,,,,7.862113436,,,
1414,,,,,,,,,0.673853276,9.03,,,,,,,,,2.283752448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061026462,,2.62352585,,,,,,,,,,,,,2.288822692,,,,,,,,,,,0.090224842,69.19788326,,,,,,,,,,,,,,,,,6.922148132,,,,,,,,,,,,,,,33.39114877,,,,,,,73.16720408,,,,,,,,,,,,,,,,,,,0.112713683,45.29522302,,,,,,11.2488,,,,,,,,30.4924323,,,,,,,12.5,,,,,,,52.1907767,5.425696552,,1.758424839,,22.86850543,33.97,,,,,3.247368433,5.034889012,,,,,,,,,,,,,,,,,,0.233768474,,,,,,,,,,,6.863693825,,,,,0.566530499,,,,2.546325707,,2.651561145,,,,,,129.3407775,,,,,,,,,,,,,,,,,,0.151358469,,,61.03974,,6.898786008,,,,,,,,,,,,,,,,,,,,29.60573996,,,,,,,0.912595999,,,,,,264.6274853,,,,,,,,0.235576438,,,,,0.24096933,,,,,,,,,4.35927859,,,,,,,,,,,,,,,,,,,,,2.793939635,,18.67592884,40.69925727,,,,3.497170298,,,,,,,,,,,,,,,,,,,,,,,,,9.511076671,,,,,,,,,,,,,,,,,,,,,,,,1.470141598,,,,,0.407356886,,6.379431937,,,
